MarketID,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,default,mean_experience_robot,mean_experience_nonrobot,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
450001,96,10,155,235,390,10,0,0.5,3.5,5,85,65,150,0.384615385
450002,96,10,155,235,390,10,0,0.2,2.5,6,67,196,263,0.674358974
450002,96,10,155,235,390,10,0,0.2,3.5,4,20,82,102,0.261538462
450003,96,10,155,235,390,10,0,0.5,2.5,9,179,111,290,0.743589744
450003,96,10,155,235,390,10,0,0.5,3.5,3,57,33,90,0.230769231
450004,96,10,155,235,390,10,0,0.6,2.4,7,169,102,271,0.694871795
450004,96,10,155,235,390,10,0,0.6,3.4,4,21,87,108,0.276923077
450005,96,10,155,235,390,10,0,0.8,2.3,9,157,154,311,0.797435897
450005,96,10,155,235,390,10,0,0.8,3.3,7,155,121,276,0.707692308
451001,96,7,210,266,476,10,0,0.0,0.0,5,191,136,327,0.68697479
451002,96,7,210,266,476,10,0,0.0,0.0,6,172,223,395,0.829831933
451003,96,7,210,266,476,10,0,0.0,0.0,7,129,270,399,0.838235294
451004,96,7,210,266,476,10,0,0.0,0.0,6,138,199,337,0.707983193
451005,96,7,210,266,476,10,0,0.0,0.0,4,200,110,310,0.651260504
451006,96,7,210,266,476,10,0,0.0,0.0,6,48,335,383,0.804621849
451007,96,7,210,266,476,10,0,0.0,0.0,8,320,105,425,0.892857143
451008,96,7,210,266,476,10,0,0.0,0.0,5,-264,619,355,0.745798319
451009,96,7,210,266,476,10,0,0.0,0.0,8,133,265,398,0.836134454
451010,96,7,210,266,476,10,0,0.0,0.0,8,235,179,414,0.869747899
451011,96,7,210,266,476,10,0,0.0,0.0,6,-127,510,383,0.804621849
451012,96,7,210,266,476,10,0,0.0,0.0,7,313,18,331,0.695378151
451013,96,7,210,266,476,10,0,0.0,0.0,5,-21,342,321,0.674369748
451014,96,7,210,266,476,10,0,0.0,0.0,7,53,299,352,0.739495798
451015,96,7,210,266,476,10,0,0.0,0.0,8,317,97,414,0.869747899
451016,96,7,210,266,476,10,0,0.0,0.0,8,192,211,403,0.846638655
451017,96,7,210,266,476,10,0,0.0,0.0,3,132,52,184,0.386554622
451018,96,7,210,266,476,10,0,0.0,0.0,5,86,290,376,0.789915966
451019,96,7,210,266,476,10,0,0.0,0.0,9,55,356,411,0.863445378
451020,96,7,210,266,476,10,0,0.0,0.0,6,282,167,449,0.943277311
451021,96,7,210,266,476,10,0,0.0,0.0,8,87,351,438,0.920168067
451022,96,7,210,266,476,10,0,0.0,0.0,7,132,309,441,0.926470588
451023,96,7,210,266,476,10,0,0.0,0.0,5,225,118,343,0.720588235
451024,96,7,210,266,476,10,0,0.0,0.0,7,132,241,373,0.783613445
452001,112,13,260,416,676,10,1,0.0,0.0,11,321,308,629,0.930473373
452002,112,13,260,416,676,10,1,0.0,0.0,12,248,374,622,0.920118343
452003,112,13,260,416,676,10,1,0.0,0.0,12,234,414,648,0.958579882
452004,112,13,260,416,676,10,1,0.0,0.0,8,148,365,513,0.75887574
453001,550,3,750,600,1350,9,0,0.0,5.0,3,1140,210,1350,1.0
456001,112,13,260,416,676,10,1,0.0,0.0,11,335,277,612,0.905325444
456002,112,13,260,416,676,10,1,0.0,0.0,13,401,265,666,0.985207101
456003,112,13,260,416,676,10,1,0.0,0.0,13,319,341,660,0.976331361
456004,112,13,260,416,676,10,1,0.0,0.0,12,279,325,604,0.893491124
456005,112,13,260,416,676,10,1,0.0,0.5,10,94,469,563,0.832840237
457001,112,13,260,416,676,10,1,0.0,1.0,11,649,-59,590,0.872781065
457002,112,13,260,416,676,10,1,0.0,1.0,12,275,341,616,0.911242604
457003,110,3,75,105,180,2,0,0.0,0.0,2,185,-25,160,0.888888889
458001,115,13,624,455,1079,10,0,0.6,2.4,11,479,485,964,0.893419833
458001,115,13,624,455,1079,10,0,0.6,3.4,12,682,343,1025,0.949953661
458002,115,13,624,455,1079,10,0,0.3,2.7,13,359,700,1059,0.981464319
458002,115,13,624,455,1079,10,0,0.3,3.7,14,496,570,1066,0.987951807
458003,115,13,624,455,1079,10,0,1.2,1.8,12,655,279,934,0.865616311
458003,115,13,624,455,1079,10,0,1.2,2.8,10,564,314,878,0.813716404
458004,115,13,624,455,1079,10,0,1.8,1.2,10,424,442,866,0.802594995
458004,115,13,624,455,1079,10,0,1.8,2.2,11,587,364,951,0.88137164
459001,102,30,754,853,1607,22,0,0.0,0.6818182,27,793,581,1374,0.855009334
459001,102,30,754,853,1607,22,0,0.0,1.6818181,28,1034,391,1425,0.886745488
459001,102,30,754,853,1607,22,0,0.0,2.6818182,26,999,422,1421,0.884256378
459001,102,30,754,853,1607,22,0,0.0,3.6818182,27,924,537,1461,0.90914748
459001,102,30,754,853,1607,22,0,0.0,4.681818,28,987,485,1472,0.915992533
460001,112,13,260,416,676,10,1,0.0,0.0,12,530,37,567,0.838757396
460001,112,13,260,416,676,10,1,0.0,1.0,10,357,210,567,0.838757396
460002,112,13,260,416,676,10,1,0.0,0.0,15,401,259,660,0.976331361
460002,112,13,260,416,676,10,1,0.0,1.0,13,453,209,662,0.979289941
460003,112,13,260,416,676,10,1,0.0,0.0,12,315,298,613,0.906804734
460003,112,13,260,416,676,10,1,0.0,1.0,10,218,352,570,0.843195266
